,type,y,x,t,size
1419,stations3,61.8539,49.2581,88,5
1420,stations3,61.8539,49.2581,89,5
1421,stations3,61.8539,49.2581,90,5
1422,stations3,61.8539,49.2581,91,5
1423,stations3,61.8539,49.2581,92,5
1424,stations3,61.8539,49.2581,93,5
1425,stations3,61.8539,49.2581,94,5
1426,stations3,61.8539,49.2581,95,5
1427,stations3,61.8539,49.2581,96,5
1428,stations3,61.8539,49.2581,97,5
1429,stations3,61.8539,49.2581,98,5
1430,stations3,61.8539,49.2581,99,5
1431,stations3,61.8539,49.2581,100,5
1432,stations3,61.8539,49.2581,101,5
1433,stations3,61.8539,49.2581,102,5
1434,stations3,61.8539,49.2581,103,5
1435,stations3,61.8539,49.2581,104,5
1436,stations3,61.8539,49.2581,105,5
1437,stations3,61.8539,49.2581,106,5
1438,stations3,61.8539,49.2581,107,5
1439,stations3,61.8539,49.2581,108,5
1440,stations3,61.8539,49.2581,109,5
1441,stations3,61.8539,49.2581,110,5
1442,stations3,61.8539,49.2581,111,5
1443,stations3,61.8539,49.2581,112,5
1444,stations3,61.8539,49.2581,113,5
1445,stations3,61.8539,49.2581,114,5
1446,stations3,61.8539,49.2581,115,5
1447,stations3,61.8539,49.2581,116,5
1448,stations3,61.8539,49.2581,117,5
1449,stations3,61.8539,49.2581,118,5
1450,stations3,61.8539,49.2581,119,5
1451,stations3,61.8539,49.2581,120,5
1452,stations4,43.9901,74.1495,0,5
1453,stations4,43.9901,74.1495,1,5
1454,stations4,43.9901,74.1495,2,5
1455,stations4,43.9901,74.1495,3,5
1456,stations4,43.9901,74.1495,4,5
1457,stations4,43.9901,74.1495,5,5
1458,stations4,43.9901,74.1495,6,5
1459,stations4,43.9901,74.1495,7,5
1460,stations4,43.9901,74.1495,8,5
1461,stations4,43.9901,74.1495,9,5
1462,stations4,43.9901,74.1495,10,5
1463,stations4,43.9901,74.1495,11,5
1464,stations4,43.9901,74.1495,12,5
1465,stations4,43.9901,74.1495,13,5
1466,stations4,43.9901,74.1495,14,5
1467,stations4,43.9901,74.1495,15,5
1468,stations4,43.9901,74.1495,16,5
1469,stations4,43.9901,74.1495,17,5
1470,stations4,43.9901,74.1495,18,5
1471,stations4,43.9901,74.1495,19,5
1472,stations4,43.9901,74.1495,20,5
1473,stations4,43.9901,74.1495,21,5
1474,stations4,43.9901,74.1495,22,5
1475,stations4,43.9901,74.1495,23,5
1476,stations4,43.9901,74.1495,24,5
1477,stations4,43.9901,74.1495,25,5
1478,stations4,43.9901,74.1495,26,5
1479,stations4,43.9901,74.1495,27,5
1480,stations4,43.9901,74.1495,28,5
1481,stations4,43.9901,74.1495,29,5
1482,stations4,43.9901,74.1495,30,5
1483,stations4,43.9901,74.1495,31,5
1484,stations4,43.9901,74.1495,32,5
1485,stations4,43.9901,74.1495,33,5
1486,stations4,43.9901,74.1495,34,5
1487,stations4,43.9901,74.1495,35,5
1488,stations4,43.9901,74.1495,36,5
1489,stations4,43.9901,74.1495,37,5
1490,stations4,43.9901,74.1495,38,5
1491,stations4,43.9901,74.1495,39,5
1492,stations4,43.9901,74.1495,40,5
1493,stations4,43.9901,74.1495,41,5
1494,stations4,43.9901,74.1495,42,5
1495,stations4,43.9901,74.1495,43,5
1496,stations4,43.9901,74.1495,44,5
1497,stations4,43.9901,74.1495,45,5
1498,stations4,43.9901,74.1495,46,5
1499,stations4,43.9901,74.1495,47,5
1500,stations4,43.9901,74.1495,48,5
1501,stations4,43.9901,74.1495,49,5
1502,stations4,43.9901,74.1495,50,5
1503,stations4,43.9901,74.1495,51,5
1504,stations4,43.9901,74.1495,52,5
1505,stations4,43.9901,74.1495,53,5
1506,stations4,43.9901,74.1495,54,5
1507,stations4,43.9901,74.1495,55,5
1508,stations4,43.9901,74.1495,56,5
1509,stations4,43.9901,74.1495,57,5
1510,stations4,43.9901,74.1495,58,5
1511,stations4,43.9901,74.1495,59,5
1512,stations4,43.9901,74.1495,60,5
1513,stations4,43.9901,74.1495,61,5
1514,stations4,43.9901,74.1495,62,5
1515,stations4,43.9901,74.1495,63,5
1516,stations4,43.9901,74.1495,64,5
1517,stations4,43.9901,74.1495,65,5
1518,stations4,43.9901,74.1495,66,5
1519,stations4,43.9901,74.1495,67,5
1520,stations4,43.9901,74.1495,68,5
1521,stations4,43.9901,74.1495,69,5
1522,stations4,43.9901,74.1495,70,5
1523,stations4,43.9901,74.1495,71,5
1524,stations4,43.9901,74.1495,72,5
1525,stations4,43.9901,74.1495,73,5
1526,stations4,43.9901,74.1495,74,5
1527,stations4,43.9901,74.1495,75,5
1528,stations4,43.9901,74.1495,76,5
1529,stations4,43.9901,74.1495,77,5
1530,stations4,43.9901,74.1495,78,5
1531,stations4,43.9901,74.1495,79,5
1532,stations4,43.9901,74.1495,80,5
1533,stations4,43.9901,74.1495,81,5
1534,stations4,43.9901,74.1495,82,5
1535,stations4,43.9901,74.1495,83,5
1536,stations4,43.9901,74.1495,84,5
1537,stations4,43.9901,74.1495,85,5
1538,stations4,43.9901,74.1495,86,5
1539,stations4,43.9901,74.1495,87,5
1540,stations4,43.9901,74.1495,88,5
1541,stations4,43.9901,74.1495,89,5
1542,stations4,43.9901,74.1495,90,5
1543,stations4,43.9901,74.1495,91,5
1544,stations4,43.9901,74.1495,92,5
1545,stations4,43.9901,74.1495,93,5
1546,stations4,43.9901,74.1495,94,5
1547,stations4,43.9901,74.1495,95,5
1548,stations4,43.9901,74.1495,96,5
1549,stations4,43.9901,74.1495,97,5
1550,stations4,43.9901,74.1495,98,5
1551,stations4,43.9901,74.1495,99,5
1552,stations4,43.9901,74.1495,100,5
1553,stations4,43.9901,74.1495,101,5
1554,stations4,43.9901,74.1495,102,5
1555,stations4,43.9901,74.1495,103,5
1556,stations4,43.9901,74.1495,104,5
1557,stations4,43.9901,74.1495,105,5
1558,stations4,43.9901,74.1495,106,5
1559,stations4,43.9901,74.1495,107,5
1560,stations4,43.9901,74.1495,108,5
1561,stations4,43.9901,74.1495,109,5
1562,stations4,43.9901,74.1495,110,5
1563,stations4,43.9901,74.1495,111,5
1564,stations4,43.9901,74.1495,112,5
1565,stations4,43.9901,74.1495,113,5
1566,stations4,43.9901,74.1495,114,5
1567,stations4,43.9901,74.1495,115,5
1568,stations4,43.9901,74.1495,116,5
1569,stations4,43.9901,74.1495,117,5
1570,stations4,43.9901,74.1495,118,5
1571,stations4,43.9901,74.1495,119,5
1572,stations4,43.9901,74.1495,120,5
