3 capa 2 vhecles
demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
179,12,17,80,0,22,0,18
179,12,17,80,0,22,0,18
179,12,17,80,0,22,0,18
179,13,17,81,0,22,0,18
179,13,17,81,0,22,0,18
179,13,17,81,0,22,0,18
179,13,17,81,0,22,0,18
179,13,17,81,0,22,0,18
179,13,17,81,0,22,0,18
179,13,17,81,0,22,0,18
179,13,17,81,0,22,0,18
179,13,17,82,0,23,0,18
179,13,18,82,0,24,0,18
179,13,18,82,0,24,0,18
179,13,18,82,0,24,0,18
179,13,18,82,0,24,0,18
179,13,19,83,0,24,0,18
179,13,19,83,0,24,0,18
179,13,19,83,0,24,0,18
179,13,19,84,0,24,0,18
179,13,19,84,0,24,0,19
179,13,19,84,0,24,0,19
179,13,19,84,0,24,0,19
179,13,19,84,0,24,0,19
179,13,19,84,0,24,0,19
179,13,19,84,0,24,0,19
179,13,19,84,0,24,0,19
179,13,19,84,0,24,0,19
179,13,19,84,0,24,0,19
179,13,19,85,0,24,0,19
179,13,19,86,0,25,0,19
179,13,19,87,0,25,0,19
179,13,19,87,0,25,0,19
179,13,19,87,0,25,0,19
179,13,19,87,0,25,0,19
179,13,19,87,0,25,0,19
179,13,19,88,0,25,0,19
179,13,19,88,0,25,0,20
179,13,19,88,0,25,0,20
179,13,19,88,0,25,0,20
179,13,19,88,0,25,0,20
179,13,19,88,0,25,0,20
179,13,19,88,0,25,0,20
179,13,19,88,0,25,0,20
179,13,19,88,0,25,0,20
179,13,19,89,0,25,0,20
179,13,20,89,0,26,0,20
179,13,20,89,0,26,0,20
179,13,20,89,0,26,0,20
179,13,20,89,0,26,0,20
179,13,20,89,0,26,0,20
179,13,20,89,0,26,0,20
179,13,20,89,0,26,0,20
179,13,20,89,0,26,0,20
179,13,20,89,0,26,0,20
179,13,20,92,0,26,0,20
179,13,21,92,0,27,0,20
179,13,21,92,0,27,0,21
179,13,21,92,0,27,0,21
179,13,21,92,0,27,0,21
179,13,21,93,0,27,0,21
179,13,21,93,0,27,0,21
179,13,21,93,0,27,0,21
179,13,21,93,0,27,0,21
179,13,21,93,0,27,0,21
179,13,21,94,0,27,0,21
179,13,21,94,0,27,0,21
179,13,21,94,0,27,0,21
179,13,21,94,0,27,0,21
179,13,21,96,0,28,0,21
179,13,21,96,0,28,0,21
179,13,21,96,0,28,0,21
179,13,21,97,0,29,0,21
179,13,21,97,0,29,0,21
179,13,21,97,0,29,0,21
179,13,21,97,0,29,0,21
179,13,21,97,0,29,0,21
179,13,21,97,0,29,0,21
179,13,21,97,0,29,0,21
179,13,21,100,0,29,0,21
179,14,22,101,0,29,0,21
179,14,22,101,0,29,0,22
179,14,22,101,0,29,0,23
179,14,22,101,0,29,0,23
179,14,22,101,0,29,0,23
179,14,22,102,0,29,0,23
179,14,22,102,0,29,0,23
179,14,22,102,0,29,0,23
179,14,22,102,0,29,0,23
179,14,22,103,0,29,0,23
179,14,22,103,0,29,0,23
179,14,22,103,0,29,0,23
179,14,22,103,0,29,0,23
179,14,22,103,0,29,0,23
179,14,22,103,0,29,0,23
179,14,22,104,0,29,0,23
179,14,22,104,0,29,0,23
179,14,22,104,0,29,0,23
179,14,22,104,0,29,0,23
179,14,22,104,0,29,0,23
179,14,22,104,0,29,0,23
179,14,22,104,0,29,0,23
179,14,22,105,0,29,0,23
179,14,22,105,0,29,0,23
179,14,22,107,0,30,0,23
179,14,22,107,0,30,0,23
179,14,22,107,0,30,0,23
179,14,22,107,0,30,0,23
179,14,22,107,0,30,0,23
179,14,22,107,0,30,0,23
179,14,22,107,0,30,0,23
179,14,22,107,0,30,0,23
179,14,22,107,0,30,0,23
179,14,22,107,0,30,0,23
179,14,22,108,0,30,0,23
179,14,22,108,0,30,0,24
179,14,22,109,0,30,0,25
179,14,22,109,0,30,0,25
179,14,22,109,0,30,0,25
179,14,22,109,0,30,0,25
179,14,22,109,0,30,0,25
179,14,22,109,0,30,0,25
179,14,22,110,0,30,0,25
179,14,23,110,0,30,0,25
179,14,23,110,0,30,0,25
179,14,23,111,0,30,0,25
179,14,23,111,0,30,0,25
179,15,23,112,0,30,0,25
179,15,23,112,0,30,0,25
179,15,23,113,0,30,0,25
179,15,23,113,0,30,0,25
179,15,23,113,0,30,0,25
179,15,23,114,0,30,0,25
179,15,23,114,0,30,0,26
179,15,23,114,0,30,0,26
179,15,23,114,0,30,0,26
179,15,23,114,0,30,0,26
179,15,23,116,0,30,0,26
179,15,23,116,0,30,0,27
179,15,23,116,0,30,0,27
179,15,23,116,0,30,0,27
179,15,23,116,0,30,0,27
179,15,23,117,0,31,0,27
179,15,23,117,0,31,0,27
179,15,23,118,0,32,0,27
179,15,23,118,0,32,0,27
179,15,23,118,0,32,0,27
179,15,23,120,0,33,0,27
179,15,23,120,0,33,0,28
179,15,23,120,0,33,0,28
179,15,23,122,0,33,0,28
179,15,23,122,0,33,0,29
179,15,23,122,0,33,0,29
179,15,23,122,0,33,0,29
179,15,23,123,0,34,0,29
179,15,23,123,0,34,0,29
179,15,23,123,0,34,0,29
179,15,23,123,0,34,0,29
179,15,23,123,0,34,0,29
179,15,23,124,0,34,0,29
179,15,23,124,0,34,0,29
179,15,23,125,0,35,0,29
179,15,23,125,0,35,0,30
179,15,23,125,0,35,0,30
179,15,23,125,0,35,0,30
179,15,23,125,0,35,0,30
179,15,23,126,0,36,0,30
179,15,23,126,0,36,0,30
179,15,23,126,0,36,0,30
179,15,23,126,0,36,0,30
179,15,23,126,0,36,0,30
179,15,23,127,0,37,0,30
179,15,24,128,0,38,0,30
179,15,24,128,0,38,0,30
179,15,24,129,0,38,0,30
179,15,24,130,0,39,0,30
179,15,24,130,0,39,0,31
179,15,25,130,0,40,0,31
179,15,26,130,0,40,0,32
179,15,27,130,0,40,0,32
179,15,27,130,0,40,0,32
179,15,27,130,0,40,0,32
179,15,27,130,0,40,0,32
179,15,27,130,0,40,0,32
179,16,28,131,0,40,0,32
179,16,28,131,0,40,0,32
179,16,28,131,0,40,0,32
179,16,28,131,0,40,0,32
179,16,28,132,0,40,1,32
179,16,28,132,0,40,1,32
179,16,28,133,0,40,1,32
179,16,28,133,0,40,1,32
179,16,28,133,0,40,1,32
179,16,28,134,0,40,1,32
179,16,28,134,0,40,1,32
179,16,28,134,0,40,1,32
179,16,28,134,0,40,1,32
179,16,28,135,0,40,1,32
179,16,28,135,0,40,1,32
179,16,28,135,0,40,1,32
179,16,28,135,1,40,1,32
179,16,28,135,2,40,1,32
179,16,28,135,2,40,1,32
179,16,28,135,3,40,1,32
179,16,28,135,4,40,1,32
179,16,28,135,4,40,1,32
179,16,28,135,4,40,1,32
3 capa 1 vhecles
demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
202,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0
202,0,0,1,0,0,0,0
202,0,0,1,0,0,0,1
202,0,0,1,0,0,0,2
202,0,0,2,0,0,0,3
202,0,0,2,0,0,0,3
202,0,3,2,0,0,0,3
202,0,3,2,0,0,0,3
202,0,3,2,0,0,0,3
202,0,4,2,0,0,0,3
202,0,4,3,0,0,0,3
202,0,4,3,0,0,0,4
202,0,4,3,0,0,0,5
202,0,4,3,0,0,0,6
202,0,5,3,0,0,0,7
202,0,6,3,0,0,0,8
202,0,7,3,0,0,0,8
202,0,7,3,0,0,0,8
202,0,9,3,0,0,0,8
202,0,9,3,0,0,0,8
202,0,9,3,0,0,0,8
202,0,9,3,0,0,0,8
202,0,9,3,0,0,0,8
202,0,9,4,0,0,0,8
202,0,9,5,0,0,0,9
202,0,9,5,0,0,0,9
202,0,9,6,0,0,0,9
202,0,9,6,0,0,0,10
202,0,9,6,0,0,0,10
202,0,9,6,0,0,0,10
202,0,9,6,0,0,0,10
202,0,9,6,0,0,0,10
202,0,10,6,0,0,0,10
202,0,10,6,0,0,0,10
202,0,10,6,0,0,0,10
202,0,10,8,0,0,0,10
202,0,10,8,0,0,0,11
202,0,10,8,0,0,0,12
202,0,10,8,0,0,0,12
202,0,11,8,0,0,0,12
202,0,11,8,0,0,0,12
202,0,11,8,0,0,0,12
202,0,11,8,0,0,0,12
202,0,11,8,0,0,0,12
202,0,11,8,0,0,0,12
202,0,11,8,0,0,0,12
202,0,11,9,0,0,0,12
202,0,11,9,0,0,0,13
202,0,11,9,0,0,0,14
202,0,12,9,0,0,0,14
202,0,12,9,0,0,0,14
202,0,14,9,0,0,0,14
202,0,15,9,0,0,0,14
202,0,15,9,0,0,0,14
202,0,15,9,0,0,0,14
202,0,15,10,0,0,0,14
202,0,15,10,0,0,0,15
202,0,15,10,0,0,0,15
202,0,15,10,0,0,0,15
202,0,15,10,0,0,0,15
202,0,15,10,0,0,0,15
202,0,16,10,0,0,0,15
202,0,16,10,0,0,0,15
202,0,16,11,0,0,0,15
202,0,16,11,0,0,0,16
202,0,16,11,0,0,0,17
202,0,16,11,0,0,0,18
202,0,17,12,0,0,0,18
202,0,17,12,0,0,0,19
202,0,19,12,0,0,0,20
202,0,19,12,0,0,0,20
202,0,19,12,0,0,0,20
202,0,19,12,0,0,0,20
202,0,19,12,0,0,0,20
202,0,19,12,0,0,0,20
202,0,20,13,0,0,0,20
202,0,20,13,0,0,0,21
202,0,22,14,0,0,0,22
202,0,23,14,0,0,0,23
202,0,23,14,0,0,0,24
202,0,24,14,0,0,0,25
202,0,24,14,0,0,0,26
202,0,24,14,0,0,0,27
202,0,24,14,0,0,0,28
202,0,24,14,0,0,0,28
202,0,24,14,0,0,0,28
202,0,25,15,0,0,0,28
202,0,25,15,0,0,0,29
202,0,26,15,0,0,0,30
202,0,26,15,0,0,0,31
202,0,26,15,0,0,0,31
202,0,26,15,0,0,0,31
202,0,26,15,0,0,0,31
202,0,26,15,0,0,0,31
202,0,26,15,0,0,0,31
202,0,26,17,0,0,0,31
202,0,26,17,0,0,0,32
202,0,26,17,0,0,0,32
202,0,26,17,0,0,0,32
202,0,26,17,0,0,0,32
202,0,26,17,0,0,0,32
202,0,26,17,0,0,0,32
202,0,26,18,0,0,0,32
202,0,27,18,0,0,0,33
202,0,27,18,0,0,0,34
202,0,27,18,0,0,0,35
202,0,27,18,0,0,0,36
202,0,28,18,0,0,0,36
202,0,28,18,0,0,0,36
202,0,28,18,0,0,0,36
202,0,30,18,0,0,0,36
202,0,30,18,0,0,0,36
202,0,30,18,0,0,0,36
202,0,30,19,0,0,0,36
202,0,30,19,0,0,0,37
202,0,30,19,0,0,0,38
202,0,31,19,0,0,0,38
202,0,31,19,0,0,0,38
202,0,31,19,0,0,0,38
202,0,31,19,0,0,0,38
202,0,31,19,0,0,0,38
202,0,32,19,0,0,0,38
202,0,34,19,0,0,0,38
202,0,34,20,0,0,0,38
202,0,34,20,0,0,0,39
202,0,34,20,0,0,0,39
202,0,34,20,0,0,0,39
202,0,34,20,0,0,0,39
202,0,34,20,0,0,0,39
202,0,34,20,0,0,0,39
202,0,34,20,0,0,0,39
202,0,34,20,0,0,0,39
202,0,34,20,0,0,0,39
202,0,34,20,0,0,0,39
202,0,35,21,0,0,0,39
202,0,35,21,0,0,0,40
202,0,35,21,0,0,0,41
202,0,35,21,0,0,0,42
202,0,35,21,0,0,0,43
202,0,36,21,0,0,0,43
202,0,36,21,0,0,0,43
202,0,36,21,0,0,0,43
202,0,37,21,0,0,0,43
202,0,37,21,0,0,0,43
202,0,37,21,0,0,0,43
202,0,37,21,0,0,0,43
202,0,37,21,0,0,0,43
202,0,37,21,0,0,0,43
202,0,37,21,0,0,0,43
202,0,37,21,0,0,0,43
202,0,37,21,0,0,0,43
202,0,38,22,0,0,0,43
202,0,38,22,0,0,0,44
202,0,39,23,0,0,0,45
202,0,39,23,0,0,0,46
202,0,39,23,0,0,0,47
202,0,40,23,0,0,0,48
202,0,41,23,0,0,0,48
202,0,41,23,0,0,0,48
202,0,41,23,0,0,0,48
202,0,41,23,0,0,0,48
202,0,41,23,0,0,0,48
202,0,41,23,0,0,0,48
202,0,41,23,0,0,0,48
202,0,41,23,0,0,0,48
202,0,41,23,0,0,0,48
202,0,42,24,0,0,0,48
202,0,42,24,0,0,0,49
202,0,42,25,0,0,0,49
202,0,42,25,0,0,0,50
202,0,43,25,0,0,0,50
202,0,44,25,0,0,0,50
202,0,45,25,0,0,0,50
202,0,45,25,0,0,0,50
202,0,45,25,0,0,0,50
202,0,45,25,0,0,0,50
202,0,45,25,0,0,0,50
202,0,46,27,0,0,0,50
202,0,46,27,0,0,0,51
202,0,47,27,0,0,0,52
202,0,47,28,0,0,0,52
202,0,47,28,0,0,0,53
202,0,47,28,0,0,0,53
202,0,49,28,0,0,0,53
202,0,49,28,0,0,0,53
202,0,49,28,0,0,0,53
202,0,49,28,0,0,0,53
202,0,49,28,0,0,0,53
202,0,49,28,0,0,0,53
202,0,49,28,0,0,0,53
202,0,49,28,0,0,0,53
202,0,49,29,0,0,0,53
202,0,49,29,0,0,0,54
202,0,49,29,0,0,0,55
202,0,49,29,0,0,0,56
202,0,50,29,0,0,0,57
202,0,50,29,0,0,0,58
202,0,52,29,0,0,0,59
202,0,52,29,0,0,0,60
202,0,52,29,0,0,0,60
202,0,52,29,0,0,0,60
202,0,52,29,0,0,0,60
202,0,54,29,0,0,0,60
202,0,56,29,0,0,0,60
202,0,56,29,0,0,0,60
202,0,56,29,0,0,0,60
202,0,56,29,0,0,0,60
202,0,56,31,0,0,0,60
202,0,56,31,0,0,0,61
202,0,57,31,0,0,0,62
202,0,57,31,0,0,0,63
202,0,58,31,0,0,0,64
202,0,58,31,0,0,0,65
202,0,58,31,0,0,0,66
202,0,58,31,0,0,0,66
202,0,58,31,0,0,0,66
202,0,58,31,0,0,0,66
202,0,58,31,0,0,0,66
202,0,58,31,0,0,0,66
202,0,58,31,0,0,0,66
202,0,58,31,0,0,0,66
202,0,58,32,0,0,0,66
202,0,58,32,0,0,0,67
202,0,58,33,0,0,0,68
202,0,61,33,0,0,0,69
202,0,61,33,0,0,0,70
202,0,62,33,0,0,0,71
202,0,63,33,0,0,0,72
202,0,63,33,0,0,0,73
202,0,63,33,0,0,0,73
202,0,63,33,0,0,0,73
202,0,64,33,0,0,0,73
202,0,66,34,0,0,0,73
202,0,66,34,0,0,0,74
202,0,67,34,0,0,0,75
202,0,67,34,0,0,0,76
202,0,67,34,0,0,0,77
202,0,67,34,0,0,0,77
202,0,68,34,0,0,0,77
202,0,68,34,0,0,0,77
202,0,69,34,0,0,0,77
202,0,69,34,0,0,0,77
202,0,69,34,0,0,0,77
202,0,70,35,0,0,0,77
202,0,71,35,0,0,0,78
202,0,71,35,0,0,0,78
202,0,71,35,0,0,0,78
202,0,71,35,0,0,0,78
202,0,71,35,0,0,0,78
202,0,71,35,0,0,0,78
202,0,71,35,0,0,0,78
202,0,71,35,0,0,0,78
202,0,71,36,0,0,0,78
202,0,71,36,0,0,0,79
202,0,71,36,0,0,0,80
202,0,71,36,0,0,0,80
202,0,71,37,0,0,0,80
202,0,71,37,0,0,0,81
202,0,74,37,0,0,0,82
202,0,75,37,0,0,0,83
202,0,75,37,0,0,0,83
202,0,77,37,0,0,0,83
202,0,77,37,0,0,0,83
202,0,77,37,0,0,0,83
202,0,77,37,0,0,0,83
202,0,77,37,0,0,0,83
202,0,77,38,0,0,0,83
202,0,77,40,0,0,0,84
202,0,77,40,0,0,0,84
202,0,77,40,0,0,0,84
202,0,77,40,0,0,0,84
202,0,80,40,0,0,0,84
202,0,80,40,0,0,0,84
202,0,80,40,0,0,0,84
202,0,80,40,0,0,0,84
202,0,81,40,0,0,0,84
202,0,81,40,0,0,0,84
202,0,81,40,0,0,0,84
202,0,81,40,0,0,0,84
202,0,81,40,0,0,0,84
202,0,81,41,0,0,0,84
202,0,81,42,0,0,0,85
202,0,81,42,0,0,0,86
202,0,81,42,0,0,0,87
202,0,81,42,0,0,0,87
202,0,81,42,0,0,0,87
202,0,82,42,0,0,0,87
