,type,y,x,t,size
733,car23,53.0578,64.0508,20,1
734,car23,53.0578,64.0508,21,1
735,car23,53.0578,64.0508,22,1
736,car23,53.0578,64.0508,23,1
737,car23,53.0578,64.0508,24,1
738,car23,53.0578,64.0508,25,1
739,car23,53.0578,64.0508,26,1
740,car23,53.0578,64.0508,27,1
741,car23,53.0578,64.0508,28,1
742,car23,53.0578,64.0508,29,1
743,car23,53.0578,64.0508,30,1
744,car24,53.0578,64.0508,0,1
745,car24,53.0578,64.0508,1,1
746,car24,53.0578,64.0508,2,1
747,car24,53.0578,64.0508,3,1
748,car24,53.0578,64.0508,4,1
749,car24,53.0578,64.0508,5,1
750,car24,53.0578,64.0508,6,1
751,car24,53.0578,64.0508,7,1
752,car24,53.0578,64.0508,8,1
753,car24,53.0578,64.0508,9,1
754,car24,53.0578,64.0508,10,1
755,car24,53.0578,64.0508,11,1
756,car24,53.0578,64.0508,12,1
757,car24,53.0578,64.0508,13,1
758,car24,53.0578,64.0508,14,1
759,car24,53.0578,64.0508,15,1
760,car24,53.0578,64.0508,16,1
761,car24,53.0578,64.0508,17,1
762,car24,53.0578,64.0508,18,1
763,car24,53.0578,64.0508,19,1
764,car24,53.0578,64.0508,20,1
765,car24,53.0578,64.0508,21,1
766,car24,53.0578,64.0508,22,1
767,car24,53.0578,64.0508,23,1
768,car24,53.0578,64.0508,24,1
769,car24,53.0578,64.0508,25,1
770,car24,53.0578,64.0508,26,1
771,car24,53.0578,64.0508,27,1
772,car24,53.0578,64.0508,28,1
773,car24,53.0578,64.0508,29,1
774,car24,53.0578,64.0508,30,1
775,car25,53.0578,64.0508,0,1
776,car25,53.0578,64.0508,1,1
777,car25,53.0578,64.0508,2,1
778,car25,53.0578,64.0508,3,1
779,car25,53.0578,64.0508,4,1
780,car25,53.0578,64.0508,5,1
781,car25,53.0578,64.0508,6,1
782,car25,53.0578,64.0508,7,1
783,car25,53.0578,64.0508,8,1
784,car25,53.0578,64.0508,9,1
785,car25,53.0578,64.0508,10,1
786,car25,53.0578,64.0508,11,1
787,car25,53.0578,64.0508,12,1
788,car25,53.0578,64.0508,13,1
789,car25,53.0578,64.0508,14,1
790,car25,53.0578,64.0508,15,1
791,car25,53.0578,64.0508,16,1
792,car25,53.0578,64.0508,17,1
793,car25,53.0578,64.0508,18,1
794,car25,53.0578,64.0508,19,1
795,car25,53.0578,64.0508,20,1
796,car25,53.0578,64.0508,21,1
797,car25,53.0578,64.0508,22,1
798,car25,53.0578,64.0508,23,1
799,car25,53.0578,64.0508,24,1
800,car25,53.0578,64.0508,25,1
801,car25,53.0578,64.0508,26,1
802,car25,53.0578,64.0508,27,1
803,car25,53.0578,64.0508,28,1
804,car25,53.0578,64.0508,29,1
805,car25,53.0578,64.0508,30,1
806,car26,53.0578,64.0508,0,1
807,car26,53.0578,64.0508,1,1
808,car26,53.0578,64.0508,2,1
809,car26,53.0578,64.0508,3,1
810,car26,53.0578,64.0508,4,1
811,car26,53.0578,64.0508,5,1
812,car26,53.0578,64.0508,6,1
813,car26,53.0578,64.0508,7,1
814,car26,53.0578,64.0508,8,1
815,car26,53.0578,64.0508,9,1
816,car26,53.0578,64.0508,10,1
817,car26,53.0578,64.0508,11,1
818,car26,53.0578,64.0508,12,1
819,car26,53.0578,64.0508,13,1
820,car26,53.0578,64.0508,14,1
821,car26,53.0578,64.0508,15,1
822,car26,53.0578,64.0508,16,1
823,car26,53.0578,64.0508,17,1
824,car26,53.0578,64.0508,18,1
825,car26,53.0578,64.0508,19,1
826,car26,53.0578,64.0508,20,1
827,car26,53.0578,64.0508,21,1
828,car26,53.0578,64.0508,22,1
829,car26,53.0578,64.0508,23,1
830,car26,53.0578,64.0508,24,1
831,car26,53.0578,64.0508,25,1
832,car26,53.0578,64.0508,26,1
833,car26,53.0578,64.0508,27,1
834,car26,53.0578,64.0508,28,1
835,car26,53.0578,64.0508,29,1
836,car26,53.0578,64.0508,30,1
837,car27,53.0578,64.0508,0,1
838,car27,53.0578,64.0508,1,1
839,car27,53.0578,64.0508,2,1
840,car27,53.0578,64.0508,3,1
841,car27,53.0578,64.0508,4,1
842,car27,53.0578,64.0508,5,1
843,car27,53.0578,64.0508,6,1
844,car27,53.0578,64.0508,7,1
845,car27,53.0578,64.0508,8,1
846,car27,53.0578,64.0508,9,1
847,car27,53.0578,64.0508,10,1
848,car27,53.0578,64.0508,11,1
849,car27,53.0578,64.0508,12,1
850,car27,53.0578,64.0508,13,1
851,car27,53.0578,64.0508,14,1
852,car27,53.0578,64.0508,15,1
853,car27,53.0578,64.0508,16,1
854,car27,53.0578,64.0508,17,1
855,car27,53.0578,64.0508,18,1
856,car27,53.0578,64.0508,19,1
857,car27,53.0578,64.0508,20,1
858,car27,53.0578,64.0508,21,1
859,car27,53.0578,64.0508,22,1
860,car27,53.0578,64.0508,23,1
861,car27,53.0578,64.0508,24,1
862,car27,53.0578,64.0508,25,1
863,car27,53.0578,64.0508,26,1
864,car27,53.0578,64.0508,27,1
865,car27,53.0578,64.0508,28,1
866,car27,53.0578,64.0508,29,1
867,car27,53.0578,64.0508,30,1
868,car28,53.0578,64.0508,0,1
869,car28,53.0578,64.0508,1,1
870,car28,53.0578,64.0508,2,1
871,car28,53.0578,64.0508,3,1
872,car28,53.0578,64.0508,4,1
873,car28,53.0578,64.0508,5,1
874,car28,53.0578,64.0508,6,1
875,car28,53.0578,64.0508,7,1
876,car28,53.0578,64.0508,8,1
877,car28,53.0578,64.0508,9,1
878,car28,53.0578,64.0508,10,1
879,car28,53.0578,64.0508,11,1
880,car28,53.0578,64.0508,12,1
881,car28,53.0578,64.0508,13,1
882,car28,53.0578,64.0508,14,1
883,car28,53.0578,64.0508,15,1
884,car28,53.0578,64.0508,16,1
885,car28,53.0578,64.0508,17,1
886,car28,53.0578,64.0508,18,1
887,car28,53.0578,64.0508,19,1
888,car28,53.0578,64.0508,20,1
889,car28,53.0578,64.0508,21,1
890,car28,53.0578,64.0508,22,1
891,car28,53.0578,64.0508,23,1
892,car28,53.0578,64.0508,24,1
893,car28,53.0578,64.0508,25,1
894,car28,53.0578,64.0508,26,1
895,car28,53.0578,64.0508,27,1
896,car28,53.0578,64.0508,28,1
897,car28,53.0578,64.0508,29,1
898,car28,53.0578,64.0508,30,1
899,car29,53.0578,64.0508,0,1
900,car29,53.0578,64.0508,1,1
901,car29,53.0578,64.0508,2,1
902,car29,53.0578,64.0508,3,1
903,car29,53.0578,64.0508,4,1
904,car29,53.0578,64.0508,5,1
905,car29,53.0578,64.0508,6,1
906,car29,53.0578,64.0508,7,1
907,car29,53.0578,64.0508,8,1
908,car29,53.0578,64.0508,9,1
909,car29,53.0578,64.0508,10,1
910,car29,53.0578,64.0508,11,1
911,car29,53.0578,64.0508,12,1
912,car29,53.0578,64.0508,13,1
913,car29,53.0578,64.0508,14,1
914,car29,53.0578,64.0508,15,1
915,car29,53.0578,64.0508,16,1
916,car29,53.0578,64.0508,17,1
917,car29,53.0578,64.0508,18,1
918,car29,53.0578,64.0508,19,1
919,car29,53.0578,64.0508,20,1
920,car29,53.0578,64.0508,21,1
921,car29,53.0578,64.0508,22,1
922,car29,53.0578,64.0508,23,1
923,car29,53.0578,64.0508,24,1
924,car29,53.0578,64.0508,25,1
925,car29,53.0578,64.0508,26,1
926,car29,53.0578,64.0508,27,1
927,car29,53.0578,64.0508,28,1
928,car29,53.0578,64.0508,29,1
929,car29,53.0578,64.0508,30,1
930,car30,53.0578,64.0508,0,1
931,car30,53.0578,64.0508,1,1
932,car30,53.0578,64.0508,2,1
933,car30,53.0578,64.0508,3,1
934,car30,53.0578,64.0508,4,1
935,car30,53.0578,64.0508,5,1
936,car30,53.0578,64.0508,6,1
937,car30,53.0578,64.0508,7,1
938,car30,53.0578,64.0508,8,1
939,car30,53.0578,64.0508,9,1
940,car30,53.0578,64.0508,10,1
941,car30,53.0578,64.0508,11,1
942,car30,53.0578,64.0508,12,1
943,car30,53.0578,64.0508,13,1
944,car30,53.0578,64.0508,14,1
945,car30,53.0578,64.0508,15,1
946,car30,53.0578,64.0508,16,1
947,car30,53.0578,64.0508,17,1
948,car30,53.0578,64.0508,18,1
949,car30,53.0578,64.0508,19,1
950,car30,53.0578,64.0508,20,1
951,car30,53.0578,64.0508,21,1
952,car30,53.0578,64.0508,22,1
953,car30,53.0578,64.0508,23,1
954,car30,53.0578,64.0508,24,1
955,car30,53.0578,64.0508,25,1
956,car30,53.0578,64.0508,26,1
957,car30,53.0578,64.0508,27,1
958,car30,53.0578,64.0508,28,1
959,car30,53.0578,64.0508,29,1
960,car30,53.0578,64.0508,30,1
961,car31,53.0578,64.0508,0,1
962,car31,53.0578,64.0508,1,1
963,car31,53.0578,64.0508,2,1
964,car31,53.0578,64.0508,3,1
965,car31,53.0578,64.0508,4,1
966,car31,53.0578,64.0508,5,1
967,car31,53.0578,64.0508,6,1
968,car31,53.0578,64.0508,7,1
969,car31,53.0578,64.0508,8,1
970,car31,53.0578,64.0508,9,1
971,car31,53.0578,64.0508,10,1
972,car31,53.0578,64.0508,11,1
973,car31,53.0578,64.0508,12,1
974,car31,53.0578,64.0508,13,1
975,car31,53.0578,64.0508,14,1
976,car31,53.0578,64.0508,15,1
977,car31,53.0578,64.0508,16,1
978,car31,53.0578,64.0508,17,1
979,car31,53.0578,64.0508,18,1
980,car31,53.0578,64.0508,19,1
981,car31,53.0578,64.0508,20,1
982,car31,53.0578,64.0508,21,1
983,car31,53.0578,64.0508,22,1
984,car31,53.0578,64.0508,23,1
985,car31,53.0578,64.0508,24,1
986,car31,53.0578,64.0508,25,1
987,car31,53.0578,64.0508,26,1
988,car31,53.0578,64.0508,27,1
989,car31,53.0578,64.0508,28,1
990,car31,53.0578,64.0508,29,1
991,car31,53.0578,64.0508,30,1
992,car32,53.0578,64.0508,0,1
993,car32,53.0578,64.0508,1,1
994,car32,53.0578,64.0508,2,1
995,car32,53.0578,64.0508,3,1
996,car32,53.0578,64.0508,4,1
997,car32,53.0578,64.0508,5,1
998,car32,53.0578,64.0508,6,1
999,car32,53.0578,64.0508,7,1
1000,car32,53.0578,64.0508,8,1
1001,car32,53.0578,64.0508,9,1
1002,car32,53.0578,64.0508,10,1
1003,car32,53.0578,64.0508,11,1
1004,car32,53.0578,64.0508,12,1
1005,car32,53.0578,64.0508,13,1
1006,car32,53.0578,64.0508,14,1
1007,car32,53.0578,64.0508,15,1
1008,car32,53.0578,64.0508,16,1
1009,car32,53.0578,64.0508,17,1
1010,car32,53.0578,64.0508,18,1
1011,car32,53.0578,64.0508,19,1
1012,car32,53.0578,64.0508,20,1
1013,car32,53.0578,64.0508,21,1
1014,car32,53.0578,64.0508,22,1
1015,car32,53.0578,64.0508,23,1
1016,car32,53.0578,64.0508,24,1
1017,car32,53.0578,64.0508,25,1
1018,car32,53.0578,64.0508,26,1
1019,car32,53.0578,64.0508,27,1
1020,car32,53.0578,64.0508,28,1
1021,car32,53.0578,64.0508,29,1
1022,car32,53.0578,64.0508,30,1
1023,car33,53.0578,64.0508,0,1
1024,car33,53.0578,64.0508,1,1
1025,car33,53.0578,64.0508,2,1
1026,car33,53.0578,64.0508,3,1
1027,car33,53.0578,64.0508,4,1
1028,car33,53.0578,64.0508,5,1
1029,car33,53.0578,64.0508,6,1
1030,car33,53.0578,64.0508,7,1
1031,car33,53.0578,64.0508,8,1
1032,car33,53.0578,64.0508,9,1
1033,car33,53.0578,64.0508,10,1
1034,car33,53.0578,64.0508,11,1
1035,car33,53.0578,64.0508,12,1
1036,car33,53.0578,64.0508,13,1
1037,car33,53.0578,64.0508,14,1
1038,car33,53.0578,64.0508,15,1
1039,car33,53.0578,64.0508,16,1
1040,car33,53.0578,64.0508,17,1
1041,car33,53.0578,64.0508,18,1
1042,car33,53.0578,64.0508,19,1
1043,car33,53.0578,64.0508,20,1
1044,car33,53.0578,64.0508,21,1
1045,car33,53.0578,64.0508,22,1
1046,car33,53.0578,64.0508,23,1
1047,car33,53.0578,64.0508,24,1
1048,car33,53.0578,64.0508,25,1
1049,car33,53.0578,64.0508,26,1
1050,car33,53.0578,64.0508,27,1
1051,car33,53.0578,64.0508,28,1
1052,car33,53.0578,64.0508,29,1
1053,car33,53.0578,64.0508,30,1
1054,car34,53.0578,64.0508,0,1
1055,car34,53.0578,64.0508,1,1
1056,car34,53.0578,64.0508,2,1
1057,car34,53.0578,64.0508,3,1
1058,car34,53.0578,64.0508,4,1
1059,car34,53.0578,64.0508,5,1
1060,car34,53.0578,64.0508,6,1
1061,car34,53.0578,64.0508,7,1
1062,car34,53.0578,64.0508,8,1
1063,car34,53.0578,64.0508,9,1
1064,car34,53.0578,64.0508,10,1
1065,car34,53.0578,64.0508,11,1
1066,car34,53.0578,64.0508,12,1
1067,car34,53.0578,64.0508,13,1
1068,car34,53.0578,64.0508,14,1
1069,car34,53.0578,64.0508,15,1
1070,car34,53.0578,64.0508,16,1
1071,car34,53.0578,64.0508,17,1
1072,car34,53.0578,64.0508,18,1
1073,car34,53.0578,64.0508,19,1
1074,car34,53.0578,64.0508,20,1
1075,car34,53.0578,64.0508,21,1
1076,car34,53.0578,64.0508,22,1
1077,car34,53.0578,64.0508,23,1
1078,car34,53.0578,64.0508,24,1
1079,car34,53.0578,64.0508,25,1
1080,car34,53.0578,64.0508,26,1
1081,car34,53.0578,64.0508,27,1
1082,car34,53.0578,64.0508,28,1
1083,car34,53.0578,64.0508,29,1
1084,car34,53.0578,64.0508,30,1
1085,car35,36.1011,47.6615,0,1
1086,car35,36.1011,47.6615,1,1
1087,car35,36.1011,47.6615,2,1
1088,car35,36.1011,47.6615,3,1
1089,car35,36.1011,47.6615,4,1
1090,car35,36.1011,47.6615,5,1
1091,car35,36.1011,47.6615,6,1
1092,car35,36.1011,47.6615,7,1
1093,car35,36.1011,47.6615,8,1
1094,car35,36.1011,47.6615,9,1
1095,car35,36.1011,47.6615,10,1
1096,car35,36.1011,47.6615,11,1
1097,car35,36.1011,47.6615,12,1
1098,car35,36.1011,47.6615,13,1
1099,car35,36.1011,47.6615,14,1
1100,car35,36.1011,47.6615,15,1
1101,car35,36.1011,47.6615,16,1
1102,car35,36.1011,47.6615,17,1
1103,car35,36.1011,47.6615,18,1
1104,car35,36.1011,47.6615,19,1
1105,car35,36.1011,47.6615,20,1
1106,car35,36.1011,47.6615,21,1
1107,car35,36.1011,47.6615,22,1
1108,car35,36.1011,47.6615,23,1
1109,car35,36.1011,47.6615,24,1
1110,car35,36.1011,47.6615,25,1
1111,car35,36.1011,47.6615,26,1
1112,car35,36.1011,47.6615,27,1
1113,car35,36.1011,47.6615,28,1
1114,car35,36.1011,47.6615,29,1
1115,car35,36.1011,47.6615,30,1
1116,car36,47.1516,35.9492,0,1
1117,car36,47.1516,35.9492,1,1
1118,car36,47.1516,35.9492,2,1
1119,car36,47.1516,35.9492,3,1
1120,car36,47.1517,35.9492,4,1
1121,car36,53.0578,64.0508,5,1
1122,car36,53.0578,64.0508,6,1
1123,car36,53.0578,64.0508,7,1
1124,car36,53.0578,64.0508,8,1
1125,car36,53.0578,64.0508,9,1
1126,car36,53.0578,64.0508,10,1
1127,car36,53.0578,64.0508,11,1
1128,car36,53.0578,64.0508,12,1
1129,car36,53.0578,64.0508,13,1
1130,car36,53.0578,64.0508,14,1
1131,car36,53.0578,64.0508,15,1
1132,car36,53.0578,64.0508,16,1
1133,car36,53.0578,64.0508,17,1
1134,car36,53.0578,64.0508,18,1
1135,car36,53.0578,64.0508,19,1
1136,car36,53.0578,64.0508,20,1
1137,car36,53.0578,64.0508,21,1
1138,car36,53.0578,64.0508,22,1
1139,car36,53.0578,64.0508,23,1
1140,car36,53.0578,64.0508,24,1
1141,car36,53.0578,64.0508,25,1
1142,car36,53.0578,64.0508,26,1
1143,car36,53.0578,64.0508,27,1
1144,car36,53.0578,64.0508,28,1
1145,car36,53.0578,64.0508,29,1
1146,car36,53.0578,64.0508,30,1
1147,car37,47.1516,35.9492,0,1
1148,car37,47.1516,35.9492,1,1
1149,car37,47.1516,35.9492,2,1
1150,car37,47.1516,35.9492,3,1
1151,car37,47.1516,35.9492,4,1
1152,car37,47.1516,35.9492,5,1
1153,car37,47.1516,35.9492,6,1
1154,car37,47.1516,35.9492,7,1
1155,car37,47.1516,35.9492,8,1
1156,car37,47.1516,35.9492,9,1
1157,car37,47.1517,35.9492,10,1
1158,car37,53.0578,64.0508,11,1
1159,car37,53.0578,64.0508,12,1
1160,car37,53.0578,64.0508,13,1
1161,car37,53.0578,64.0508,14,1
1162,car37,53.0578,64.0508,15,1
1163,car37,53.0578,64.0508,16,1
1164,car37,53.0578,64.0508,17,1
1165,car37,53.0578,64.0508,18,1
1166,car37,53.0578,64.0508,19,1
1167,car37,53.0578,64.0508,20,1
1168,car37,53.0578,64.0508,21,1
1169,car37,53.0578,64.0508,22,1
1170,car37,53.0578,64.0508,23,1
1171,car37,53.0578,64.0508,24,1
1172,car37,53.0578,64.0508,25,1
1173,car37,53.0578,64.0508,26,1
1174,car37,53.0578,64.0508,27,1
1175,car37,53.0578,64.0508,28,1
1176,car37,53.0578,64.0508,29,1
1177,car37,53.0578,64.0508,30,1
1178,car38,47.1516,35.9492,0,1
1179,car38,47.1516,35.9492,1,1
1180,car38,47.1516,35.9492,2,1
1181,car38,47.1516,35.9492,3,1
1182,car38,47.1516,35.9492,4,1
1183,car38,47.1516,35.9492,5,1
1184,car38,47.1516,35.9492,6,1
1185,car38,47.1516,35.9492,7,1
1186,car38,47.1516,35.9492,8,1
1187,car38,47.1516,35.9492,9,1
1188,car38,47.1516,35.9492,10,1
1189,car38,47.1516,35.9492,11,1
1190,car38,47.1516,35.9492,12,1
1191,car38,47.1516,35.9492,13,1
1192,car38,47.1516,35.9492,14,1
1193,car38,47.1516,35.9492,15,1
1194,car38,47.1516,35.9492,16,1
1195,car38,47.1516,35.9492,17,1
1196,car38,47.1516,35.9492,18,1
1197,car38,47.1516,35.9492,19,1
1198,car38,47.1516,35.9492,20,1
1199,car38,47.1516,35.9492,21,1
1200,car38,47.1516,35.9492,22,1
1201,car38,47.1516,35.9492,23,1
1202,car38,47.1516,35.9492,24,1
1203,car38,47.1516,35.9492,25,1
1204,car38,47.1516,35.9492,26,1
1205,car38,47.1516,35.9492,27,1
1206,car38,47.1516,35.9492,28,1
1207,car38,47.1516,35.9492,29,1
1208,car38,47.1516,35.9492,30,1
1209,car39,47.1516,35.9492,0,1
1210,car39,47.1516,35.9492,1,1
1211,car39,47.1516,35.9492,2,1
1212,car39,47.1516,35.9492,3,1
1213,car39,47.1516,35.9492,4,1
1214,car39,47.1516,35.9492,5,1
1215,car39,47.1516,35.9492,6,1
1216,car39,47.1516,35.9492,7,1
1217,car39,47.1516,35.9492,8,1
1218,car39,47.1516,35.9492,9,1
1219,car39,47.1516,35.9492,10,1
1220,car39,47.1516,35.9492,11,1
1221,car39,47.1516,35.9492,12,1
1222,car39,47.1516,35.9492,13,1
1223,car39,47.1516,35.9492,14,1
1224,car39,47.1516,35.9492,15,1
1225,car39,47.1516,35.9492,16,1
1226,car39,47.1516,35.9492,17,1
1227,car39,47.1516,35.9492,18,1
1228,car39,47.1516,35.9492,19,1
1229,car39,47.1516,35.9492,20,1
1230,car39,47.1516,35.9492,21,1
1231,car39,47.1516,35.9492,22,1
1232,car39,47.1516,35.9492,23,1
1233,car39,47.1516,35.9492,24,1
1234,car39,47.1516,35.9492,25,1
1235,car39,47.1516,35.9492,26,1
1236,car39,47.1516,35.9492,27,1
1237,car39,47.1516,35.9492,28,1
1238,car39,47.1516,35.9492,29,1
1239,car39,47.1516,35.9492,30,1
1240,car40,47.1516,35.9492,0,1
1241,car40,47.1516,35.9492,1,1
1242,car40,47.1516,35.9492,2,1
1243,car40,47.1516,35.9492,3,1
1244,car40,47.1516,35.9492,4,1
1245,car40,47.1516,35.9492,5,1
1246,car40,47.1516,35.9492,6,1
1247,car40,47.1516,35.9492,7,1
1248,car40,47.1516,35.9492,8,1
1249,car40,47.1516,35.9492,9,1
1250,car40,47.1516,35.9492,10,1
1251,car40,47.1516,35.9492,11,1
1252,car40,47.1516,35.9492,12,1
1253,car40,47.1516,35.9492,13,1
1254,car40,47.1516,35.9492,14,1
1255,car40,47.1516,35.9492,15,1
1256,car40,47.1516,35.9492,16,1
1257,car40,47.1516,35.9492,17,1
1258,car40,47.1516,35.9492,18,1
1259,car40,47.1516,35.9492,19,1
1260,car40,47.1516,35.9492,20,1
1261,car40,47.1516,35.9492,21,1
1262,car40,47.1516,35.9492,22,1
1263,car40,47.1516,35.9492,23,1
1264,car40,47.1516,35.9492,24,1
1265,car40,47.1516,35.9492,25,1
1266,car40,47.1516,35.9492,26,1
1267,car40,47.1516,35.9492,27,1
1268,car40,47.1516,35.9492,28,1
1269,car40,47.1516,35.9492,29,1
1270,car40,47.1516,35.9492,30,1
1271,car41,47.1516,35.9492,0,1
1272,car41,47.1516,35.9492,1,1
1273,car41,47.1516,35.9492,2,1
1274,car41,47.1516,35.9492,3,1
1275,car41,47.1516,35.9492,4,1
1276,car41,47.1516,35.9492,5,1
1277,car41,47.1516,35.9492,6,1
1278,car41,47.1516,35.9492,7,1
1279,car41,47.1516,35.9492,8,1
1280,car41,47.1516,35.9492,9,1
1281,car41,47.1516,35.9492,10,1
1282,car41,47.1516,35.9492,11,1
1283,car41,47.1516,35.9492,12,1
1284,car41,47.1516,35.9492,13,1
1285,car41,47.1516,35.9492,14,1
1286,car41,47.1516,35.9492,15,1
1287,car41,47.1516,35.9492,16,1
1288,car41,47.1516,35.9492,17,1
1289,car41,47.1516,35.9492,18,1
1290,car41,47.1516,35.9492,19,1
1291,car41,47.1516,35.9492,20,1
1292,car41,47.1516,35.9492,21,1
1293,car41,47.1516,35.9492,22,1
1294,car41,47.1516,35.9492,23,1
1295,car41,47.1516,35.9492,24,1
1296,car41,47.1516,35.9492,25,1
1297,car41,47.1516,35.9492,26,1
1298,car41,47.1516,35.9492,27,1
1299,car41,47.1516,35.9492,28,1
1300,car41,47.1516,35.9492,29,1
1301,car41,47.1516,35.9492,30,1
1302,car42,47.1516,35.9492,0,1
1303,car42,47.1516,35.9492,1,1
1304,car42,47.1516,35.9492,2,1
1305,car42,47.1516,35.9492,3,1
1306,car42,47.1516,35.9492,4,1
1307,car42,47.1516,35.9492,5,1
1308,car42,47.1516,35.9492,6,1
1309,car42,47.1516,35.9492,7,1
1310,car42,47.1516,35.9492,8,1
1311,car42,47.1516,35.9492,9,1
1312,car42,47.1516,35.9492,10,1
1313,car42,47.1516,35.9492,11,1
1314,car42,47.1516,35.9492,12,1
1315,car42,47.1516,35.9492,13,1
1316,car42,47.1516,35.9492,14,1
1317,car42,47.1516,35.9492,15,1
1318,car42,47.1516,35.9492,16,1
1319,car42,47.1516,35.9492,17,1
1320,car42,47.1516,35.9492,18,1
1321,car42,47.1516,35.9492,19,1
1322,car42,47.1516,35.9492,20,1
1323,car42,47.1516,35.9492,21,1
1324,car42,47.1516,35.9492,22,1
1325,car42,47.1516,35.9492,23,1
1326,car42,47.1516,35.9492,24,1
1327,car42,47.1516,35.9492,25,1
1328,car42,47.1516,35.9492,26,1
1329,car42,47.1516,35.9492,27,1
1330,car42,47.1516,35.9492,28,1
1331,car42,47.1516,35.9492,29,1
1332,car42,47.1516,35.9492,30,1
1333,car43,47.1516,35.9492,0,1
1334,car43,47.1516,35.9492,1,1
1335,car43,47.1516,35.9492,2,1
1336,car43,47.1516,35.9492,3,1
1337,car43,47.1516,35.9492,4,1
1338,car43,47.1516,35.9492,5,1
1339,car43,47.1516,35.9492,6,1
1340,car43,47.1516,35.9492,7,1
1341,car43,47.1516,35.9492,8,1
1342,car43,47.1516,35.9492,9,1
1343,car43,47.1516,35.9492,10,1
1344,car43,47.1516,35.9492,11,1
1345,car43,47.1516,35.9492,12,1
1346,car43,47.1516,35.9492,13,1
1347,car43,47.1516,35.9492,14,1
1348,car43,47.1516,35.9492,15,1
1349,car43,47.1516,35.9492,16,1
1350,car43,47.1516,35.9492,17,1
1351,car43,47.1516,35.9492,18,1
1352,car43,47.1516,35.9492,19,1
1353,car43,47.1516,35.9492,20,1
1354,car43,47.1516,35.9492,21,1
1355,car43,47.1516,35.9492,22,1
1356,car43,47.1516,35.9492,23,1
1357,car43,47.1516,35.9492,24,1
1358,car43,47.1516,35.9492,25,1
1359,car43,47.1516,35.9492,26,1
1360,car43,47.1516,35.9492,27,1
1361,car43,47.1516,35.9492,28,1
1362,car43,47.1516,35.9492,29,1
1363,car43,47.1516,35.9492,30,1
1364,car44,47.1516,35.9492,0,1
1365,car44,47.1516,35.9492,1,1
1366,car44,47.1516,35.9492,2,1
1367,car44,47.1516,35.9492,3,1
1368,car44,47.1516,35.9492,4,1
1369,car44,47.1516,35.9492,5,1
1370,car44,47.1516,35.9492,6,1
1371,car44,47.1516,35.9492,7,1
1372,car44,47.1516,35.9492,8,1
1373,car44,47.1516,35.9492,9,1
1374,car44,47.1516,35.9492,10,1
1375,car44,47.1516,35.9492,11,1
1376,car44,47.1516,35.9492,12,1
1377,car44,47.1516,35.9492,13,1
1378,car44,47.1516,35.9492,14,1
1379,car44,47.1516,35.9492,15,1
1380,car44,47.1516,35.9492,16,1
1381,car44,47.1516,35.9492,17,1
1382,car44,47.1516,35.9492,18,1
1383,car44,47.1516,35.9492,19,1
1384,car44,47.1516,35.9492,20,1
1385,car44,47.1516,35.9492,21,1
1386,car44,47.1516,35.9492,22,1
1387,car44,47.1516,35.9492,23,1
1388,car44,47.1516,35.9492,24,1
1389,car44,47.1516,35.9492,25,1
1390,car44,47.1516,35.9492,26,1
1391,car44,47.1516,35.9492,27,1
1392,car44,47.1516,35.9492,28,1
1393,car44,47.1516,35.9492,29,1
1394,car44,47.1516,35.9492,30,1
1395,car45,47.1516,35.9492,0,1
1396,car45,47.1516,35.9492,1,1
1397,car45,47.1516,35.9492,2,1
1398,car45,47.1516,35.9492,3,1
1399,car45,47.1516,35.9492,4,1
1400,car45,47.1516,35.9492,5,1
1401,car45,47.1516,35.9492,6,1
1402,car45,47.1516,35.9492,7,1
1403,car45,47.1516,35.9492,8,1
1404,car45,47.1516,35.9492,9,1
1405,car45,47.1516,35.9492,10,1
1406,car45,47.1516,35.9492,11,1
1407,car45,47.1516,35.9492,12,1
1408,car45,47.1516,35.9492,13,1
1409,car45,47.1516,35.9492,14,1
1410,car45,47.1516,35.9492,15,1
1411,car45,47.1516,35.9492,16,1
1412,car45,47.1516,35.9492,17,1
1413,car45,47.1516,35.9492,18,1
1414,car45,47.1516,35.9492,19,1
1415,car45,47.1516,35.9492,20,1
1416,car45,47.1516,35.9492,21,1
1417,car45,47.1516,35.9492,22,1
1418,car45,47.1516,35.9492,23,1
1419,car45,47.1516,35.9492,24,1
1420,car45,47.1516,35.9492,25,1
1421,car45,47.1516,35.9492,26,1
1422,car45,47.1516,35.9492,27,1
1423,car45,47.1516,35.9492,28,1
1424,car45,47.1516,35.9492,29,1
1425,car45,47.1516,35.9492,30,1
1426,car46,47.1516,35.9492,0,1
1427,car46,47.1516,35.9492,1,1
1428,car46,47.1516,35.9492,2,1
1429,car46,47.1516,35.9492,3,1
1430,car46,47.1516,35.9492,4,1
1431,car46,47.1516,35.9492,5,1
1432,car46,47.1516,35.9492,6,1
1433,car46,47.1516,35.9492,7,1
1434,car46,47.1516,35.9492,8,1
1435,car46,47.1516,35.9492,9,1
1436,car46,47.1516,35.9492,10,1
1437,car46,47.1516,35.9492,11,1
1438,car46,47.1516,35.9492,12,1
1439,car46,47.1516,35.9492,13,1
1440,car46,47.1516,35.9492,14,1
1441,car46,47.1516,35.9492,15,1
1442,car46,47.1516,35.9492,16,1
1443,car46,47.1516,35.9492,17,1
1444,car46,47.1516,35.9492,18,1
